"QP1" "QP2" "QP3" "QP4" "QU1" "QU2" "QU3" "QU4"
"possibile" 0.0465549348230912 0.0780792504391958 0.0391619345995692 0.0368459837877671 0.0799488327470419 0.0402252614641995 0.0575953923686105 0.0333333333333333
"primo" 0.0775915580384854 0.0390396252195979 0.0587429018993538 0.0184229918938836 0.0799488327470419 0.0402252614641995 0.0431965442764579 0.05
"viene" 0.0465549348230912 0.0585594378293968 0.0195809672997846 0.0552689756816507 0.111928365845859 0.080450522928399 0 0.05
"altra" 0.10862818125388 0.0585594378293968 0 0.0184229918938836 0.0639590661976335 0.120675784392599 0.0143988480921526 0.0166666666666667
"critico" 0 0.0195198126097989 0 0.0368459837877671 0.303805564438759 0 0.0143988480921526 0
"esperienza" 0.0155183116076971 0 0.0391619345995692 0.0368459837877671 0.0799488327470419 0 0.0863930885529158 0.116666666666667
"essa" 0.0155183116076971 0.0780792504391958 0.0195809672997846 0.0368459837877671 0.143907898944675 0 0.0575953923686105 0.0333333333333333
"ho" 0.0775915580384854 0.0585594378293968 0.137066771098492 0.0736919675755343 0.0159897665494084 0 0.0143988480921526 0.0333333333333333
"libertà" 0.0465549348230912 0.0975990630489947 0.0195809672997846 0.165806927044952 0.0319795330988168 0.0201126307320998 0 0.0333333333333333
"movimento" 0.0931098696461825 0.0195198126097989 0.0391619345995692 0.147383935151069 0 0 0.0143988480921526 0.0833333333333333
"realtà" 0.0310366232153942 0.0195198126097989 0.0979048364989231 0.0552689756816507 0.0959385992964503 0 0.0575953923686105 0.0333333333333333
"scuola" 0.0155183116076971 0.292797189146984 0 0.0368459837877671 0 0 0 0.0833333333333333
"sue" 0.0620732464307883 0.0195198126097989 0.0587429018993538 0.110537951363301 0.0639590661976335 0.0402252614641995 0.0287976961843053 0.0166666666666667
"anarchico" 0.0465549348230912 0 0.332876444096338 0.0368459837877671 0 0 0 0
"far" 0.0775915580384854 0.0195198126097989 0.0195809672997846 0.0552689756816507 0.0159897665494084 0.080450522928399 0.0719942404607631 0.0333333333333333
"gruppo" 0 0 0.0195809672997846 0.0368459837877671 0.255836264790534 0 0 0.05
"italia" 0.0775915580384854 0.0195198126097989 0.0391619345995692 0.0552689756816507 0.0159897665494084 0.0402252614641995 0 0.133333333333333
"molti" 0.0465549348230912 0.0975990630489947 0 0 0.0159897665494084 0.100563153660499 0.100791936645068 0.0166666666666667
"nostra" 0.10862818125388 0.0390396252195979 0.0391619345995692 0.0368459837877671 0.0639590661976335 0.0402252614641995 0.0143988480921526 0.0333333333333333
"qualcosa" 0.0310366232153942 0.0390396252195979 0.0587429018993538 0.0368459837877671 0.0319795330988168 0.0402252614641995 0.0575953923686105 0.0833333333333333
"qui" 0.0465549348230912 0.0390396252195979 0.0195809672997846 0.0368459837877671 0.0639590661976335 0.0402252614641995 0.0719942404607631 0.05
"siamo" 0.0310366232153942 0.0195198126097989 0.0195809672997846 0.0552689756816507 0.0319795330988168 0.140788415124698 0.0287976961843053 0.0666666666666667
"siano" 0.0465549348230912 0.117118875658794 0.0391619345995692 0.0736919675755343 0.0159897665494084 0.0603378921962993 0.0287976961843053 0.0166666666666667
"storia" 0 0.0390396252195979 0.156647738398277 0.0552689756816507 0.0319795330988168 0.0402252614641995 0.0575953923686105 0.0166666666666667
"aveva" 0.0310366232153942 0.0585594378293968 0.0195809672997846 0 0.0639590661976335 0.080450522928399 0.0719942404607631 0.0333333333333333
"lavoro" 0.0310366232153942 0.117118875658794 0.0391619345995692 0.0921149594694178 0.0319795330988168 0 0.0143988480921526 0.05
"niente" 0 0.0390396252195979 0.0587429018993538 0.0368459837877671 0.0959385992964503 0.0201126307320998 0.0143988480921526 0.1
"parola" 0 0.0195198126097989 0.0587429018993538 0 0.143907898944675 0.080450522928399 0.0575953923686105 0
"sembra" 0.0310366232153942 0.0390396252195979 0.0195809672997846 0.128960943257185 0 0.0201126307320998 0.0863930885529158 0.0333333333333333
"stata" 0.0465549348230912 0.0585594378293968 0.0391619345995692 0.147383935151069 0.0159897665494084 0.0201126307320998 0 0.05
"stessi" 0.0620732464307883 0.0585594378293968 0.0195809672997846 0.0368459837877671 0.0319795330988168 0.0201126307320998 0.0575953923686105 0.0666666666666667
"agli" 0.0155183116076971 0.117118875658794 0.0195809672997846 0.0184229918938836 0.0479692996482251 0.0603378921962993 0.0431965442764579 0.0333333333333333
"critica" 0.0310366232153942 0.0195198126097989 0.0783238691991384 0.0184229918938836 0.143907898944675 0 0 0.05
"detto" 0.10862818125388 0.0390396252195979 0.0391619345995692 0.0184229918938836 0.0159897665494084 0.080450522928399 0.0431965442764579 0
"ecc" 0.10862818125388 0 0.0783238691991384 0.128960943257185 0.0159897665494084 0 0.0143988480921526 0
"infatti" 0.0310366232153942 0.0390396252195979 0 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.172786177105832 0.0166666666666667
"lotta" 0.0931098696461825 0.0195198126097989 0.137066771098492 0.110537951363301 0 0 0 0
"lui" 0.0155183116076971 0.0390396252195979 0.0979048364989231 0.0552689756816507 0.0639590661976335 0.0201126307320998 0.0575953923686105 0
"possibilità" 0.0931098696461825 0.0195198126097989 0.0391619345995692 0.0552689756816507 0 0 0.0287976961843053 0.1
"sa" 0.0310366232153942 0.0195198126097989 0 0.0736919675755343 0.0799488327470419 0.0201126307320998 0.100791936645068 0
"teatro" 0.0620732464307883 0.0390396252195979 0.137066771098492 0.0184229918938836 0.0319795330988168 0 0 0.0666666666666667
"basta" 0.0310366232153942 0.0585594378293968 0.0195809672997846 0.0368459837877671 0 0.0402252614641995 0.0287976961843053 0.116666666666667
"bisogna" 0.0931098696461825 0.0780792504391958 0 0.0736919675755343 0.0159897665494084 0 0.0575953923686105 0
"classe" 0.0310366232153942 0.0195198126097989 0.117485803798708 0.147383935151069 0.0159897665494084 0 0 0.0166666666666667
"fino" 0.0931098696461825 0.0585594378293968 0.0783238691991384 0.0368459837877671 0.0479692996482251 0 0 0.0166666666666667
"forse" 0.0155183116076971 0.0195198126097989 0.0391619345995692 0.0368459837877671 0.0159897665494084 0.140788415124698 0.0431965442764579 0.0333333333333333
"fronte" 0.0620732464307883 0.0195198126097989 0 0.0921149594694178 0.0799488327470419 0.0603378921962993 0.0143988480921526 0
"giorno" 0.0620732464307883 0.0390396252195979 0.0391619345995692 0.0368459837877671 0.0479692996482251 0.0201126307320998 0.0287976961843053 0.05
"mia" 0.0620732464307883 0.0390396252195979 0.0195809672997846 0.0552689756816507 0.0159897665494084 0.120675784392599 0 0.0333333333333333
"mio" 0.0775915580384854 0.0195198126097989 0.0979048364989231 0.0736919675755343 0 0.080450522928399 0 0
"no" 0.0310366232153942 0.0585594378293968 0.0391619345995692 0.0552689756816507 0.0319795330988168 0 0.0143988480921526 0.1
"nuova" 0.0775915580384854 0.0195198126097989 0 0.110537951363301 0.0479692996482251 0.0201126307320998 0 0.05
"paese" 0.124146492861577 0.0390396252195979 0 0.110537951363301 0 0.0201126307320998 0 0.0333333333333333
"parole" 0.0465549348230912 0.0195198126097989 0 0 0.175887432043492 0.0201126307320998 0.0287976961843053 0.0166666666666667
"popolo" 0.0310366232153942 0.214717938707788 0 0 0 0.120675784392599 0 0
"pubblica" 0.0310366232153942 0.0585594378293968 0.0391619345995692 0 0 0.140788415124698 0.0143988480921526 0.0666666666666667
"sociale" 0.0465549348230912 0.0975990630489947 0.0587429018993538 0.0184229918938836 0.0319795330988168 0 0.0287976961843053 0.05
"sotto" 0.0310366232153942 0.0390396252195979 0 0.0368459837877671 0.0319795330988168 0.0603378921962993 0.0431965442764579 0.0833333333333333
"spesso" 0.0310366232153942 0 0.0587429018993538 0.110537951363301 0.0319795330988168 0.0201126307320998 0.0575953923686105 0.0166666666666667
"sui" 0.0465549348230912 0.0975990630489947 0.0195809672997846 0.0184229918938836 0.0159897665494084 0.080450522928399 0.0143988480921526 0.05
"tuttavia" 0.0310366232153942 0.0195198126097989 0.0391619345995692 0 0.0639590661976335 0.120675784392599 0.0575953923686105 0
"vogliono" 0 0.234237751317587 0 0.0368459837877671 0 0.080450522928399 0 0.0166666666666667
"limiti" 0.0310366232153942 0 0.117485803798708 0.0184229918938836 0.0799488327470419 0.0201126307320998 0.0143988480921526 0.0333333333333333
"me" 0.0775915580384854 0.0390396252195979 0.0587429018993538 0.0184229918938836 0.0319795330988168 0.0402252614641995 0.0287976961843053 0.0166666666666667
"nuovi" 0.0155183116076971 0.0390396252195979 0.0587429018993538 0.0736919675755343 0.0639590661976335 0.0603378921962993 0.0143988480921526 0
"partiti" 0.124146492861577 0.0195198126097989 0 0.110537951363301 0.0159897665494084 0.0201126307320998 0 0.0166666666666667
"pochi" 0.0310366232153942 0.0585594378293968 0.0195809672997846 0.0552689756816507 0.0159897665494084 0.0201126307320998 0.0287976961843053 0.0833333333333333
"possono" 0.0155183116076971 0.0390396252195979 0.0391619345995692 0.0184229918938836 0.111928365845859 0.0201126307320998 0.0287976961843053 0.0333333333333333
"sarà" 0.0620732464307883 0.0585594378293968 0.0195809672997846 0.0921149594694178 0 0.0402252614641995 0.0287976961843053 0.0166666666666667
"sviluppo" 0.0620732464307883 0.0195198126097989 0.0195809672997846 0.0552689756816507 0.0159897665494084 0 0 0.133333333333333
"unico" 0.0310366232153942 0.0390396252195979 0.0587429018993538 0.0368459837877671 0.0799488327470419 0.0201126307320998 0.0287976961843053 0.0166666666666667
"attraverso" 0 0.0585594378293968 0.0587429018993538 0.0368459837877671 0.0959385992964503 0 0.0431965442764579 0
"caso" 0.0310366232153942 0.0390396252195979 0.0195809672997846 0 0.0799488327470419 0.0402252614641995 0.0287976961843053 0.05
"destra" 0.155183116076971 0 0.0195809672997846 0 0.0159897665494084 0.0603378921962993 0 0.0333333333333333
"ecco" 0.0155183116076971 0 0.0783238691991384 0 0 0.100563153660499 0.0719942404607631 0.0333333333333333
"famiglia" 0 0.117118875658794 0 0.0368459837877671 0.0639590661976335 0.0201126307320998 0.0143988480921526 0.05
"figaro" 0 0 0.332876444096338 0 0 0 0 0
"francese" 0.124146492861577 0.0780792504391958 0 0 0 0.0201126307320998 0.0575953923686105 0
"ipotesi" 0 0 0 0 0.175887432043492 0.0201126307320998 0.0719942404607631 0
"necessità" 0.0775915580384854 0.0195198126097989 0.0195809672997846 0.0184229918938836 0.0159897665494084 0.0201126307320998 0.0575953923686105 0.05
"nessuno" 0.0310366232153942 0.0585594378293968 0.0979048364989231 0 0.0479692996482251 0.0201126307320998 0.0143988480921526 0.0333333333333333
"nostri" 0.0465549348230912 0.0195198126097989 0 0.0552689756816507 0.0639590661976335 0.100563153660499 0.0143988480921526 0
"poco" 0.0155183116076971 0.0780792504391958 0.0783238691991384 0 0 0.0603378921962993 0.0287976961843053 0.05
"problemi" 0.0155183116076971 0.0780792504391958 0.0195809672997846 0.0368459837877671 0.0159897665494084 0 0.0143988480921526 0.116666666666667
"pubblico" 0.0310366232153942 0.117118875658794 0.0195809672997846 0.0184229918938836 0.0319795330988168 0 0 0.0833333333333333
"regime" 0.139664804469274 0 0.0195809672997846 0.0368459837877671 0.0639590661976335 0.0201126307320998 0 0
"vale" 0.0310366232153942 0.0390396252195979 0.0587429018993538 0.0184229918938836 0.0479692996482251 0.0402252614641995 0.0431965442764579 0.0166666666666667
"vi" 0.0465549348230912 0.0195198126097989 0.0391619345995692 0.0736919675755343 0.0479692996482251 0.0603378921962993 0.0143988480921526 0
"vista" 0.0310366232153942 0 0 0.0184229918938836 0.0799488327470419 0.0201126307320998 0.100791936645068 0.0166666666666667
"alcune" 0 0 0.0587429018993538 0.0736919675755343 0.0639590661976335 0.0402252614641995 0.0287976961843053 0.0166666666666667
"appunto" 0.0155183116076971 0 0.0391619345995692 0 0.0479692996482251 0.0603378921962993 0.0863930885529158 0.0166666666666667
"autore" 0 0 0.0979048364989231 0.0552689756816507 0.0319795330988168 0 0.0431965442764579 0.05
"avere" 0.0465549348230912 0.0780792504391958 0 0.0368459837877671 0.0639590661976335 0.0201126307320998 0.0287976961843053 0
"dato" 0.0620732464307883 0.0195198126097989 0.0391619345995692 0.0368459837877671 0.0639590661976335 0.0201126307320998 0.0287976961843053 0
"donna" 0 0.214717938707788 0.0391619345995692 0.0184229918938836 0 0.0201126307320998 0.0143988480921526 0
"finalmente" 0 0.0390396252195979 0.0195809672997846 0.0368459837877671 0.0159897665494084 0.080450522928399 0.0287976961843053 0.0666666666666667
"fondo" 0.0620732464307883 0.0390396252195979 0.0391619345995692 0.0552689756816507 0.0319795330988168 0.0201126307320998 0.0143988480921526 0.0166666666666667
"forma" 0.0310366232153942 0 0.0195809672997846 0.0184229918938836 0.111928365845859 0 0.0431965442764579 0.0333333333333333
"forze" 0.155183116076971 0.0195198126097989 0 0.0184229918938836 0.0159897665494084 0 0 0.05
"giorni" 0.0465549348230912 0.0390396252195979 0 0.0368459837877671 0.0479692996482251 0.100563153660499 0.0143988480921526 0
"grandi" 0.0465549348230912 0.0780792504391958 0.0195809672997846 0.0552689756816507 0.0319795330988168 0.0402252614641995 0 0.0166666666666667
"idea" 0 0 0.0195809672997846 0.0552689756816507 0.175887432043492 0.0201126307320998 0 0
"idee" 0.0620732464307883 0.0195198126097989 0 0.0184229918938836 0.111928365845859 0.0603378921962993 0 0
"infine" 0.0620732464307883 0.0585594378293968 0.0783238691991384 0.0736919675755343 0 0.0201126307320998 0 0
"insieme" 0.0155183116076971 0.0390396252195979 0.0391619345995692 0 0.0639590661976335 0.0402252614641995 0.0431965442764579 0.0333333333333333
"morte" 0.0155183116076971 0.0585594378293968 0.0783238691991384 0.0552689756816507 0.0479692996482251 0 0.0287976961843053 0
"operaio" 0.0775915580384854 0.0195198126097989 0 0.184229918938836 0 0 0 0
"potrà" 0.0931098696461825 0.0195198126097989 0.0587429018993538 0.0368459837877671 0.0479692996482251 0 0.0143988480921526 0
"qualità" 0.0465549348230912 0 0.117485803798708 0 0 0.080450522928399 0.0287976961843053 0.0166666666666667
"rispetto" 0.0155183116076971 0.0195198126097989 0.0391619345995692 0.0552689756816507 0.0159897665494084 0 0.100791936645068 0.0166666666666667
"serie" 0.0310366232153942 0.0585594378293968 0 0.0552689756816507 0.0319795330988168 0 0.0431965442764579 0.05
"significa" 0.0155183116076971 0.0195198126097989 0.0783238691991384 0 0.0959385992964503 0.0201126307320998 0.0431965442764579 0
"stile" 0.0155183116076971 0 0.0783238691991384 0.0736919675755343 0.0159897665494084 0.0402252614641995 0.0431965442764579 0.0166666666666667
"tempi" 0.0310366232153942 0.0780792504391958 0.0195809672997846 0.0184229918938836 0 0.0603378921962993 0.0575953923686105 0.0166666666666667
"tipo" 0.0310366232153942 0.0195198126097989 0.0391619345995692 0.0368459837877671 0.0799488327470419 0 0.0287976961843053 0.0333333333333333
"tratta" 0.0465549348230912 0.0390396252195979 0.0391619345995692 0.110537951363301 0.0319795330988168 0 0.0143988480921526 0
"b" 0.0155183116076971 0.0585594378293968 0.0391619345995692 0.0736919675755343 0.0159897665494084 0.0201126307320998 0 0.05
"casa" 0.0155183116076971 0.0780792504391958 0.0195809672997846 0.0921149594694178 0 0 0 0.0666666666666667
"comune" 0.0155183116076971 0.0975990630489947 0.0391619345995692 0 0 0.0402252614641995 0.0431965442764579 0.0333333333333333
"conto" 0.0465549348230912 0.0195198126097989 0.0195809672997846 0.0552689756816507 0.0799488327470419 0 0.0287976961843053 0
"dagli" 0.0155183116076971 0 0 0.0368459837877671 0.0159897665494084 0.120675784392599 0 0.0833333333333333
"democrazia" 0.155183116076971 0 0.0391619345995692 0.0552689756816507 0 0 0 0
"essi" 0.0620732464307883 0.0390396252195979 0.0195809672997846 0.0368459837877671 0.0159897665494084 0.0402252614641995 0.0143988480921526 0.0333333333333333
